subject,model,unit,z0_1,z0_2,zc,v_1,v_2,v_3,v_4,v_5,v_6,ve_1,ve_2,ve_3,ve_4,ve_5,ve_6,eta,t0,se,si,k,wliw,wlib,wffiw
1,2,go,25.6255927338928,5.20165190229289,68.0663147486712,0.314030311200141,,,,,,0.234141129146921,,,,,,0.0391145296814025,63.645000376135,0,1,-0.00341057829193947,-4.49609349025826e-05,0,0
1,2,stop,8.10016762167701,,17.9807556169598,0.438842206625485,,,,,,NaN,,,,,,0.0485437168146495,29.2898977059924,0,1,-0.00576152574096284,NaN,-0.0278663177939913,0
1,43,go,24.4883550086943,,72.1525252871088,0.227462386890606,0.209104133313971,0.187340529225988,,,,0.107965670957505,0.126980861664914,0.148601493365684,,,,0.0330344275879001,41.3968572136616,0,1,-0.000794780541894539,-0.000374014741473305,0,0
1,43,stop,9.42581123495975,,25.8323441757766,0.398094746947894,,,,,,NaN,,,,,,0.051954049329012,10.4402486815977,0,1,-0.000167824582832163,NaN,-0.48377235076725,0
1,79,go,24.4586733489553,10.5119601272884,68.7966189050329,0.231083462260841,0.207730191216477,0.188183867294628,,,,0.0986987981506022,0.125189178845396,0.147500519045608,,,,0.0282533219483263,43.7446213842677,0,1,-0.000829766450335263,-0.00048880590966538,0,0
1,79,stop,11.7812374398591,,29.4738616092598,0.44775158886393,,,,,,NaN,,,,,,0.0603960596310058,10.7543312510692,0,1,-0.000570694228005503,NaN,-0.49745870576761,0
1,352,go,22.6651819546492,,69.2300180813897,0.248933175672883,0.229745047012877,0.225715504510819,0.207120009899131,0.207483274781543,0.183946629633891,0.102459890055222,0.119836116475624,0.114792849271509,0.141053134708571,0.138298368453688,0.164989735841166,0.0308228280511967,48.4516310059972,0,1,-0.00139660872440099,-9.40644780028643e-06,0,0
1,352,stop,11.5128177578776,,16.8962984495856,0.347520449758055,,,,,,NaN,,,,,,0.0350394088905418,18.9612585761791,0,1,-0.00587410548482611,NaN,-0.368139378708355,0
1,478,go,22.6077612284272,10.3699900805688,68.6078137278599,0.236802668182341,0.236977712802721,0.217537319173332,0.210831036767431,0.198015756865996,0.18847560544641,0.114672349090023,0.108561056609418,0.121436248086789,0.13247798973866,0.141760428209054,0.155570028037871,0.0327911531059395,42.3809498737881,0,1,-0.00122620892846123,-9.69150503494776e-05,0,0
1,478,stop,24.1942700836171,,32.7215793481203,0.600380616510433,,,,,,NaN,,,,,,0.0522259956141333,8.14470603442765,0,1,-0.00454818571795165,NaN,-0.238268085851838,0
2,2,go,4.32545077238753,5.30954987893032,101.099919534475,0.460039964840481,,,,,,0.376005265588417,,,,,,0.0208729455669075,54.0359390692872,0,1,-1.9956973113946e-05,-0.0126210407826918,0,0
2,2,stop,6.85011298073809,,8.29256514197837,0.195385569405278,,,,,,NaN,,,,,,0.0495333961570155,22.3832155047076,0,1,-0.00404728049213938,NaN,-0.0442894405524751,0
2,43,go,5.33194765622408,,103.433278887362,0.464153468731855,0.469961355343873,0.452828044803825,,,,0.293045192414086,0.363026325145844,0.430320296923654,,,,0.0234317340834384,61.668403510095,0,1,-7.69394013545172e-06,-0.0112074739605826,0,0
2,43,stop,2.9931535880353,,5.28769670447983,0.0943158586041392,,,,,,NaN,,,,,,0.0598231496114667,40.5675789655447,0,1,-0.00141216095930818,NaN,-0.106335033487383,0
2,79,go,4.68531157988208,6.31643378406966,105.583678790161,0.466336681553642,0.471524670911178,0.462105677719337,,,,0.307063420951172,0.373715703928358,0.443180761047685,,,,0.0162876933984832,36.1674165381434,0,1,-2.66914504171642e-05,-0.0114824894633524,0,0
2,79,stop,2.23577005249725,,3.905395003474,0.0146692735447365,,,,,,NaN,,,,,,0.036341713963937,41.5236056837115,0,1,-0.00318417939022422,NaN,-0.179634408048277,0
2,352,go,6.50104505363263,,67.3259012113814,0.237784061895737,0.262749880157092,0.226090037265059,0.243064976128652,0.211104932175066,0.20116748963085,0.113897219102456,0.130716814823217,0.143134504002944,0.168265552287881,0.169289268252514,0.198088255077849,0.0180297787686847,37.8628891312016,0,1,-0.000332264808712126,-9.99661809447661e-06,0,0
2,352,stop,0.0348878890114341,,3.19771953088692,0.00648375183344883,,,,,,NaN,,,,,,0.0523665344329019,35.0115590448485,0,1,-0.00100059601352016,NaN,-0.117888925845797,0
2,478,go,8.79181496999054,9.0086563915471,79.5939274733681,0.326894120472054,0.361902088215915,0.30979450774516,0.330849227514325,0.295404566468197,0.277506400451545,0.176809499419976,0.202016942951422,0.207135503707264,0.246266410594142,0.239472881653462,0.277728557850481,0.0496784838662253,55.6879796203282,0,1,-0.00104508247424316,-1.80201907024058e-06,0,0
2,478,stop,2.37884583692992,,7.41079787787368,0.158470678544776,,,,,,NaN,,,,,,0.0604841151212179,13.8228783734511,0,1,-0.00523593917122008,NaN,-0.0534185753809689,0
